File,Line
2011-01-17__59__src__main__java__org__apache__commons__math__dfp__DfpMath.java,658
2009-12-28__77__src__main__java__org__apache__commons__math__distribution__CauchyDistributionImpl.java,192
2009-12-28__77__src__main__java__org__apache__commons__math__distribution__CauchyDistributionImpl.java,194
2009-12-28__77__src__main__java__org__apache__commons__math__distribution__CauchyDistributionImpl.java,171
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,192
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,37
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,38
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,39
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,40
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,41
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,42
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,43
2008-01-07__102__src__test__org__apache__commons__math__stat__FrequencyTest.java,134
2010-11-29__60__src__test__java__org__apache__commons__math__util__DefaultTransformerTest.java,94
2010-04-25__70__src__main__java__org__apache__commons__math__fraction__Fraction.java,523
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,272
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,274
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,276
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,279
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,155
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,283
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,284
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,285
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,171
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,172
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,173
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,190
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,63
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,64
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,65
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,66
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,67
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,68
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,191
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,192
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,202
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,204
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,206
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,91
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,99
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,232
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,234
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,107
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,236
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,111
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,112
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,113
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,114
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,239
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,243
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,244
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,118
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,119
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,120
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,121
2010-05-29__68__src__test__java__org__apache__commons__math__linear__LUDecompositionImplTest.java,245
2009-03-29__91__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,63
2009-03-29__91__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,64
2009-03-29__91__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,40
2009-03-29__91__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,41
2009-03-29__91__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,57
2009-03-29__91__src__test__org__apache__commons__math__MathConfigurationExceptionTest.java,36
2009-03-29__91__src__test__org__apache__commons__math__analysis__integration__SimpsonIntegratorTest.java,99
2009-03-29__91__src__test__org__apache__commons__math__analysis__integration__SimpsonIntegratorTest.java,108
2009-03-29__91__src__test__org__apache__commons__math__analysis__integration__SimpsonIntegratorTest.java,90
2010-05-29__68__src__main__java__org__apache__commons__math__optimization__linear__SimplexSolver.java,39
2010-05-29__68__src__main__java__org__apache__commons__math__optimization__linear__SimplexSolver.java,52
2009-07-07__85__src__java__org__apache__commons__math__ode__nonstiff__AdamsNordsieckTransformer.java,140
2009-12-28__77__src__test__java__org__apache__commons__math__complex__ComplexTest.java,700
2011-02-22__58__src__main__java__org__apache__commons__math__stat__inference__ChiSquareTestImpl.java,321
2011-02-22__58__src__main__java__org__apache__commons__math__stat__inference__ChiSquareTestImpl.java,325
2013-02-14__10__src__main__java__org__apache__commons__math3__geometry__VectorFormat.java,258
2013-02-14__10__src__main__java__org__apache__commons__math3__geometry__VectorFormat.java,259
2012-11-26__16__src__test__java__org__apache__commons__math3__stat__FrequencyTest.java,37
2012-11-26__16__src__test__java__org__apache__commons__math3__stat__FrequencyTest.java,38
2012-11-26__16__src__test__java__org__apache__commons__math3__stat__FrequencyTest.java,39
2012-11-26__16__src__test__java__org__apache__commons__math3__stat__FrequencyTest.java,40
2012-11-26__16__src__test__java__org__apache__commons__math3__stat__FrequencyTest.java,41
2012-11-26__16__src__test__java__org__apache__commons__math3__stat__FrequencyTest.java,42
2012-11-26__16__src__test__java__org__apache__commons__math3__stat__FrequencyTest.java,43
2012-11-26__16__src__test__java__org__apache__commons__math3__stat__FrequencyTest.java,44
2011-10-10__45__src__main__java__org__apache__commons__math__stat__descriptive__summary__SumOfSquares.java,66
2013-02-14__10__src__main__java__org__apache__commons__math3__optimization__linear__SimplexSolver.java,152
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,136
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,37
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,38
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,39
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,40
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,41
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,42
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,45
2007-06-14__104__src__test__org__apache__commons__math__stat__FrequencyTest.java,194
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,532
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,534
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,544
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,572
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,574
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,584
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,612
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,614
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,106
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,624
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,113
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,116
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,127
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,657
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,151
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,669
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,697
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,709
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,723
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,725
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,733
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,734
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,735
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,736
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,737
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,738
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,739
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,228
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,229
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,230
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,231
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,744
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,746
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,758
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,767
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,776
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,327
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,328
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,331
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,332
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,847
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,853
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,343
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,855
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,856
2010-04-25__70__src__test__java__org__apache__commons__math__linear__FieldMatrixImplTest.java,346
